Date	MonthNo	MonthName	MonthID	Month	Quarter	Year	RunningMonths	Running Year	Running Months	Rolling Period	Rolling Period Sort	MonthIndex
01/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
02/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
03/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
04/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
05/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
06/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
07/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
08/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
09/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
10/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
11/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
12/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
13/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
14/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
15/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
16/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
17/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
18/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
19/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
20/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
21/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
22/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
23/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
24/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
25/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
26/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
27/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
28/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
29/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
30/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
31/07/1999 00:00:00	7	Jul	199907	Jul-99	Q3	1999	186	16				7
01/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
02/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
03/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
04/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
05/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
06/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
07/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
08/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
09/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
10/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
11/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
12/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
13/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
14/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
15/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
16/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
17/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
18/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
19/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
20/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
21/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
22/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
23/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
24/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
25/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
26/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
27/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
28/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
29/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
30/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
31/07/2000 00:00:00	7	Jul	200007	Jul-00	Q3	2000	174	15				19
01/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
02/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
03/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
04/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
05/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
06/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
07/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
08/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
09/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
10/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
11/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
12/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
13/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
14/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
15/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
16/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
17/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
18/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
19/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
20/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
21/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
22/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
23/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
24/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
25/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
26/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
27/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
28/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
29/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
30/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
31/07/2001 00:00:00	7	Jul	200107	Jul-01	Q3	2001	162	14				31
01/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
02/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
03/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
04/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
05/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
06/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
07/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
08/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
09/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
10/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
11/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
12/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
13/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
14/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
15/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
16/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
17/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
18/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
19/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
20/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
21/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
22/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
23/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
24/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
25/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
26/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
27/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
28/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
29/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
30/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
31/07/2002 00:00:00	7	Jul	200207	Jul-02	Q3	2002	150	13				43
01/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
02/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
03/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
04/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
05/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
06/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
07/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
08/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
09/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
10/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
11/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
12/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
13/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
14/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
15/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
16/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
17/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
18/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
19/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
20/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
21/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
22/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
23/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
24/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
25/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
26/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
27/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
28/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
29/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
30/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
31/07/2003 00:00:00	7	Jul	200307	Jul-03	Q3	2003	138	12				55
01/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
02/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
03/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
04/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
05/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
06/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
07/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
08/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
09/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
10/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
11/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
12/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
13/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
14/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
15/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
16/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
17/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
18/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
19/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
20/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
21/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
22/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
23/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
24/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
25/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
26/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
27/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
28/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
29/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
30/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
31/07/2004 00:00:00	7	Jul	200407	Jul-04	Q3	2004	126	11				67
01/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
02/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
03/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
04/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
05/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
06/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
07/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
08/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
09/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
10/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
11/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
12/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
13/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
14/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
15/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
16/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
17/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
18/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
19/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
20/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
21/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
22/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
23/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
24/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
25/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
26/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
27/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
28/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
29/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
30/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
31/07/2005 00:00:00	7	Jul	200507	Jul-05	Q3	2005	114	10				79
01/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
02/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
03/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
04/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
05/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
06/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
07/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
08/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
09/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
10/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
11/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
12/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
13/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
14/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
15/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
16/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
17/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
18/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
19/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
20/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
21/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
22/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
23/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
24/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
25/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
26/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
27/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
28/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
29/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
30/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
31/07/2006 00:00:00	7	Jul	200607	Jul-06	Q3	2006	102	9				91
01/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
02/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
03/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
04/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
05/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
06/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
07/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
08/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
09/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
10/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
11/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
12/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
13/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
14/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
15/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
16/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
17/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
18/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
19/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
20/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
21/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
22/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
23/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
24/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
25/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
26/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
27/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
28/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
29/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
30/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
31/07/2007 00:00:00	7	Jul	200707	Jul-07	Q3	2007	90	8				103
01/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
02/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
03/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
04/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
05/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
06/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
07/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
08/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
09/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
10/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
11/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
12/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
13/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
14/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
15/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
16/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
17/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
18/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
19/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
20/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
21/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
22/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
23/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
24/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
25/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
26/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
27/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
28/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
29/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
30/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
31/07/2008 00:00:00	7	Jul	200807	Jul-08	Q3	2008	78	7				115
01/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
02/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
03/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
04/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
05/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
06/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
07/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
08/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
09/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
10/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
11/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
12/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
13/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
14/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
15/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
16/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
17/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
18/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
19/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
20/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
21/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
22/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
23/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
24/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
25/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
26/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
27/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
28/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
29/07/2009 00:00:00	7	Jul	200907	Jul-09	Q3	2009	66	6				127
